Date,Price_Gazprom,Price_Sberbank,Price_Aeroflot,Price_Lukoil,Price_Rosneft
2022-06-15,316.2,121.14,25.94,4115,375.65
2022-06-16,316.99,123.73,26.86,4261.5,383
2022-06-17,315.5,123.88,27.52,4182,384.45
2022-06-18,315.5,123.88,27.52,4182,384.45
2022-06-19,315.5,123.88,27.52,4182,384.45
2022-06-20,311.98,131.29,28.14,4209.5,389.8
2022-06-21,301.58,129.1,26.88,4045,381.3
2022-06-22,295.8,133.11,26.76,4139,377.6
2022-06-23,303.5,136.85,26.92,4150,378.4
2022-06-24,296,137.76,26.82,4100,377
2022-06-25,296,137.76,26.82,4100,377
2022-06-26,296,137.76,26.82,4100,377
2022-06-27,296.2,141.15,27.9,4100,376.65
2022-06-28,297.2,139.99,28.78,3989.5,381.85
2022-06-29,297.65,132.8,27.8,4015,384.2
2022-06-30,207,125.2,26.68,3905,362.25
2022-07-01,192.5,129.91,26.74,3944,375.15
2022-07-02,192.5,129.91,26.74,3944,375.15
2022-07-03,192.5,129.91,26.74,3944,375.15
2022-07-04,186.25,131.43,27.12,3949.5,371.6
2022-07-05,197.3,133.5,28.26,4015,371.5
2022-07-06,195.42,134,27.34,3962,369.65
2022-07-07,197.92,133.09,27.78,3956,364.95
2022-07-08,198,133.3,27.6,3911,351.2
2022-07-09,198,133.3,27.6,3911,351.2
2022-07-10,198,133.3,27.6,3911,351.2
2022-07-11,188.9,126.8,27.7,3848.5,343.8
2022-07-12,191.4,129,27.3,3752,333.5
2022-07-13,186,126,26.68,3645.5,321
2022-07-14,184.55,125.9,26.86,3608,315.45
2022-07-15,187.61,128.9,27.06,3709,330.5
2022-07-16,187.61,128.9,27.06,3709,330.5
2022-07-17,187.61,128.9,27.06,3709,330.5
2022-07-18,186.7,128.11,27.08,3645,326
2022-07-19,189.51,127.76,26.68,3600,320.75
2022-07-20,193.3,126.44,26.6,3580,330
2022-07-21,189.59,125.48,27.58,3539.5,328.2
2022-07-22,192.25,128.82,27.3,3688,340
2022-07-23,192.25,128.82,27.3,3688,340
2022-07-24,192.25,128.82,27.3,3688,340
2022-07-25,192,131.45,27.82,3669,336.6
2022-07-26,193.95,132.9,27.94,3825,347
2022-07-27,196.49,132.5,27.76,3847.5,348.7
2022-07-28,196.25,131.72,27.7,3831,344.3
2022-07-29,195.26,131.9,27.7,3877,353
2022-07-30,195.26,131.9,27.7,3877,353
2022-07-31,195.26,131.9,27.7,3877,353
2022-08-01,192,127.34,27.44,3931,348
2022-08-02,187.16,127.53,26.92,3823,335.8
2022-08-03,187.04,126.85,26.96,3799,330.25
2022-08-04,184.9,126.95,26.62,3720,324.6
2022-08-05,176.58,122.4,26.16,3679.5,322.7
2022-08-06,176.58,122.4,26.16,3679.5,322.7
2022-08-07,176.58,122.4,26.16,3679.5,322.7
2022-08-08,177.86,123.81,26.84,3720,327.35
2022-08-09,181.04,126.4,27,3895,339.65
2022-08-10,178.81,126.2,27.06,3890,339.5
2022-08-11,174.1,123.45,27,3925,333
2022-08-12,174.36,124.88,27.14,3940.5,336.2
2022-08-13,174.36,124.88,27.14,3940.5,336.2
2022-08-14,174.36,124.88,27.14,3940.5,336.2
2022-08-15,174.8,125,27.22,3959,335.9
2022-08-16,181.3,126.39,27.08,4018,348
2022-08-17,176.5,124.5,27.02,3907,344.1
2022-08-18,178.87,126.3,27,3920,346.4
2022-08-19,177.6,125.2,26.88,3972,344.8
2022-08-20,177.6,125.2,26.88,3972,344.8
2022-08-21,177.6,125.2,26.88,3972,344.8
2022-08-22,181.7,126.06,27,4017,349.6
2022-08-23,184.3,130.38,27.18,4098,356
2022-08-24,182.83,128.15,27.4,4117,358.2
2022-08-25,181.9,128.18,27.18,4055,355.6
2022-08-26,183.62,130.4,28.24,4115,361.5
2022-08-27,183.62,130.4,28.24,4115,361.5
2022-08-28,183.62,130.4,28.24,4115,361.5
2022-08-29,190,131.17,29.4,4186,367.3
2022-08-30,204,130.05,28.74,4140,361.3
2022-08-31,254.9,134.25,28.9,4270,368
2022-09-01,249.11,138.2,28.84,4722,373.5
2022-09-02,252.8,143.8,30.96,4595,385.1
2022-09-03,252.8,143.8,30.96,4595,385.1
2022-09-04,252.8,143.8,30.96,4595,385.1
2022-09-05,250,141,30.64,4658,385.1
2022-09-06,246,137.23,30,4545,375.7
2022-09-07,241.55,136.86,30.92,4420,375.95
2022-09-08,243.95,134.51,30.48,4410,374.4
2022-09-09,245.34,138.15,30.6,4470,378
2022-09-10,245.34,138.15,30.6,4470,378
2022-09-11,245.34,138.15,30.6,4470,378
2022-09-12,243.3,138.7,30.66,4560,379.4
2022-09-13,242.64,137,29.88,4542.5,373.4
2022-09-14,243.32,138.9,29.38,4472,375.75
2022-09-15,243.68,139.48,29.38,4530,367.3
2022-09-16,243.8,137.73,29.18,4519,359.05
2022-09-17,243.8,137.73,29.18,4519,359.05
2022-09-18,243.8,137.73,29.18,4519,359.05
2022-09-19,244.21,138.04,28.96,4496,358.25
2022-09-20,221.15,125.1,27.46,4055,330.9
2022-09-21,214.07,120.23,26.22,3955,312.55
2022-09-22,231.45,124.31,26.86,4011,315.5
2022-09-23,224.84,119.39,26.08,3948.5,296.7
2022-09-24,224.84,119.39,26.08,3948.5,296.7
2022-09-25,224.84,119.39,26.08,3948.5,296.7
2022-09-26,206,107.06,22.64,3708,257.9
2022-09-27,217.3,112.92,23.38,3865,266.95
2022-09-28,217.38,111.06,23.36,3907.5,263
2022-09-29,226.46,110.41,22.7,3882.5,256.05
2022-09-30,217.7,110.21,23.14,3965,264.05
2022-10-01,217.7,110.21,23.14,3965,264.05
2022-10-02,217.7,110.21,23.14,3965,264.05
2022-10-03,215.83,114.35,24.02,4077,287.9
2022-10-04,210.72,110.55,23.36,4094,283.75
2022-10-05,209.05,108.51,23.6,4102.5,283
2022-10-06,212.86,108.24,23.36,4041,286.8
2022-10-07,195.15,101.5,22.44,3875,269
2022-10-08,195.15,101.5,22.44,3875,269
2022-10-09,195.15,101.5,22.44,3875,269
2022-10-10,163.89,106.71,23.2,4035,277.85
2022-10-11,162.89,107.72,23.46,4170,287.3
2022-10-12,161.8,105.9,23.44,4149,292
2022-10-13,160.84,106.5,23.54,4185.5,298.8
2022-10-14,159.6,107.78,23.48,4139,299.55
2022-10-15,159.6,107.78,23.48,4139,299.55
2022-10-16,159.6,107.78,23.48,4139,299.55
2022-10-17,163.24,112.44,24.22,4212.5,313.45
2022-10-18,160.2,110.88,23.78,4240,305.45
2022-10-19,161.29,112.39,23.82,4204.5,307.95
2022-10-20,160.75,116.98,23.84,4380.5,310.85
2022-10-21,166.99,119.45,24.42,4433,311.3
2022-10-22,166.99,119.45,24.42,4433,311.3
2022-10-23,166.99,119.45,24.42,4433,311.3
2022-10-24,165.47,118.8,24.5,4439.5,313.6
2022-10-25,172.38,124.36,25.16,4569.5,332.4
2022-10-26,171.98,124.43,25.1,4613.5,340.65
2022-10-27,172.47,126.61,25.56,4724,343.85
2022-10-28,170.73,126.97,25.52,4700.5,341.8
2022-10-29,170.73,126.97,25.52,4700.5,341.8
2022-10-30,170.73,126.97,25.52,4700.5,341.8
2022-10-31,170.27,126.72,25.36,4695.5,333.9
2022-11-01,169.92,127.05,26.08,4700,332.35
2022-11-02,167.72,125.49,25.74,4670,333.7
2022-11-03,169.14,125.75,25.64,4687,335
2022-11-04,169.14,125.75,25.64,4687,335
2022-11-05,169.14,125.75,25.64,4687,335
2022-11-06,169.14,125.75,25.64,4687,335
2022-11-07,169.85,132,26.24,4723.5,356.7
2022-11-08,169.97,131.29,25.64,4697.5,351.95
2022-11-09,167.1,127.3,24.96,4632,348.6
2022-11-10,168.9,136.68,25.58,4681,358.25
2022-11-11,169.86,136.98,25.62,4670,356.95
2022-11-12,169.86,136.98,25.62,4670,356.95
2022-11-13,169.86,136.98,25.62,4670,356.95
2022-11-14,169.6,139.8,25.58,4658.5,350.85
2022-11-15,166.25,135.66,24.7,4565,338.4
2022-11-16,168.76,139.18,25.1,4661.5,342.5
2022-11-17,168.99,137.57,25.06,4621,336.95
2022-11-18,168.79,136.89,25.16,4623,336.9
2022-11-19,168.79,136.89,25.16,4623,336.9
2022-11-20,168.79,136.89,25.16,4623,336.9
2022-11-21,168.13,134.46,25,4605.5,331.85
2022-11-22,168.08,135.65,25.06,4618,334.95
2022-11-23,169.15,136.59,25.24,4679,337.95
2022-11-24,168.96,136.61,25.18,4664,334.75
2022-11-25,169.03,136.53,24.98,4669,335.9
2022-11-26,169.03,136.53,24.98,4669,335.9
2022-11-27,169.03,136.53,24.98,4669,335.9
2022-11-28,168.1,135.53,24.96,4624,333.2
2022-11-29,168.1,136.37,25,4602,335.9
2022-11-30,167.7,136.78,25.02,4614.5,336.25
2022-12-01,166.98,137.15,24.82,4599.5,335.9
2022-12-02,165.86,136.66,24.82,4577.5,335
2022-12-03,165.86,136.66,24.82,4577.5,335
2022-12-04,165.86,136.66,24.82,4577.5,335
2022-12-05,165.03,142,24.92,4619,340.45
2022-12-06,164.3,140.61,24.86,4603.5,336
2022-12-07,163.7,142.32,24.92,4592.5,335.1
2022-12-08,163,139.92,24.76,4578,333.7
2022-12-09,162.75,140.03,24.7,4583,336.15
2022-12-10,162.75,140.03,24.7,4583,336.15
2022-12-11,162.75,140.03,24.7,4583,336.15
2022-12-12,162.89,139.48,24.76,4583.5,335.2
2022-12-13,162.4,138.13,24.6,4577.5,337.4
2022-12-14,160.74,137.3,24.44,4590.5,333.5
2022-12-15,160.31,134.55,24.08,4521,328
2022-12-16,160.24,135.45,24.24,4580,330.9
2022-12-17,160.24,135.45,24.24,4580,330.9
2022-12-18,160.24,135.45,24.24,4580,330.9
2022-12-19,157.61,134.64,23.94,4625,333
2022-12-20,158.94,138.28,24.12,4076,344.15
2022-12-21,157.59,137.75,24.06,4040.5,345.2
2022-12-22,157.95,137.69,24.18,4027.5,344.7
2022-12-23,160.89,137.94,24.22,4010.5,343.3
2022-12-24,160.89,137.94,24.22,4010.5,343.3
2022-12-25,160.89,137.94,24.22,4010.5,343.3
2022-12-26,162.12,140.95,24.46,4010,352.4
2022-12-27,164.07,139.9,24.32,4028.5,355.45
2022-12-28,161.82,139.51,24.18,4015.5,355.1
2022-12-29,162.91,140.96,24.56,4022,359.6
2022-12-30,162.56,141.15,24.6,4069.5,365.4
2022-12-31,162.56,141.15,24.6,4069.5,365.4
2023-01-01,162.56,141.15,24.6,4069.5,365.4
2023-01-02,162.56,141.15,24.6,4069.5,365.4
2023-01-03,162.56,141.15,24.6,4069.5,365.4
2023-01-04,162.51,141.43,25.04,4116,365.8
2023-01-05,161.2,141.27,25.6,4087,367.5
2023-01-06,162.1,141.4,25.46,4089,367.3
2023-01-07,162.1,141.4,25.46,4089,367.3
2023-01-08,162.1,141.4,25.46,4089,367.3
2023-01-09,162.71,142.4,26.08,4110,367.95
2023-01-10,162.1,142.81,26.72,4079,366.75
2023-01-11,165.83,149.96,27.68,4090.5,347.35
2023-01-12,164.17,149.3,27.52,4078.5,346.85
2023-01-13,164.56,151.69,27.68,4074,346.05
2023-01-14,164.56,151.69,27.68,4074,346.05
2023-01-15,164.56,151.69,27.68,4074,346.05
2023-01-16,165.8,153.71,28.78,4052,345.8
2023-01-17,162.33,150.45,27.44,4025,341.35
2023-01-18,162.18,151.47,27.56,4021,344.15
2023-01-19,160.53,149.34,27.48,3981,339.8
2023-01-20,158.85,151.38,27.8,3944,336.55
2023-01-21,158.85,151.38,27.8,3944,336.55
2023-01-22,158.85,151.38,27.8,3944,336.55
2023-01-23,160.06,153.5,27.8,3972.5,340.05
2023-01-24,157.88,152.66,27.34,3942.5,336.75
2023-01-25,158.99,152.81,27.42,3923.5,338.2
2023-01-26,157.58,152.4,27.3,3911,335
2023-01-27,159.08,153.2,27.7,3917,336.95
2023-01-28,159.08,153.2,27.7,3917,336.95
2023-01-29,159.08,153.2,27.7,3917,336.95
2023-01-30,158.41,153.38,27.86,3947.5,337.65
2023-01-31,158.1,158.07,28,3955,340.75
2023-02-01,158.12,158.29,28.01,3955.5,343
2023-02-02,158.1,159.45,28.24,3918.5,342.1
2023-02-03,160.87,161.26,27.85,3907.5,341.85
2023-02-04,160.87,161.26,27.85,3907.5,341.85
2023-02-05,160.87,161.26,27.85,3907.5,341.85
2023-02-06,160.14,167.09,28.27,3941,347.1
2023-02-07,159.87,165.39,28.67,3968,355.25
2023-02-08,158.18,164.15,29.43,3930.5,349.85
2023-02-09,159.19,165.31,29.4,3914,350.2
2023-02-10,158.68,165.52,28.82,3921.5,351
2023-02-11,158.68,165.52,28.82,3921.5,351
2023-02-12,158.68,165.52,28.82,3921.5,351
2023-02-13,158.01,164.32,28.32,3928.5,349.4
2023-02-14,156.52,161.86,27.77,3914.5,344.2
2023-02-15,153.09,156.25,26.65,3829,339.6
2023-02-16,153.56,158.22,27.43,3830,342.55
2023-02-17,153.62,159.73,27.54,3840,345.1
2023-02-18,153.62,159.73,27.54,3840,345.1
2023-02-19,153.62,159.73,27.54,3840,345.1
2023-02-20,153.24,160.09,27.4,3905,347.1
2023-02-21,154.97,164.15,27.78,3914.5,352.65
2023-02-22,155.31,163.37,27.97,3909.5,353.75
2023-02-23,155.31,163.37,27.97,3909.5,353.75
2023-02-24,154.22,164.3,28.16,3901,352.45
2023-02-25,154.22,164.3,28.16,3901,352.45
2023-02-26,154.22,164.3,28.16,3901,352.45
2023-02-27,156.34,169.95,28.32,3903,357.75
2023-02-28,157.66,169.82,28.2,3990,358.4
2023-03-01,164.5,170.53,28.35,4056,361.4
2023-03-02,160.9,168.05,28,4004,355.05
2023-03-03,162.27,171.16,28.16,4030.5,358.8
2023-03-04,162.27,171.16,28.16,4030.5,358.8
2023-03-05,162.27,171.16,28.16,4030.5,358.8
2023-03-06,163.35,171.84,28.58,4111.5,365.35
2023-03-07,162.57,174.01,28.45,4125,364.3
2023-03-08,162.57,174.01,28.45,4125,364.3
2023-03-09,161.21,172.55,28.55,4105,364
2023-03-10,160.04,172.53,28.27,4085,365.9
2023-03-11,160.04,172.53,28.27,4085,365.9
2023-03-12,160.04,172.53,28.27,4085,365.9
2023-03-13,159.03,172.15,28.08,4066,363.5
2023-03-14,161,175.71,28.25,4063,364.55
2023-03-15,159.68,175.3,28.15,4022,357.95
2023-03-16,159.71,175.45,28.26,4084,359.2
2023-03-17,163.29,193.59,28.45,4111.5,365.2
2023-03-18,163.29,193.59,28.45,4111.5,365.2
2023-03-19,163.29,193.59,28.45,4111.5,365.2
2023-03-20,175.7,203.73,29.66,4228.5,377.4
2023-03-21,170.55,203.32,29.25,4216.5,371.8
2023-03-22,168.72,202.89,28.94,4192.5,375.5
2023-03-23,168.84,202.58,29.3,4177.5,374.45
2023-03-24,169.03,203.57,29.61,4206.5,377.25
2023-03-25,169.03,203.57,29.61,4206.5,377.25
2023-03-26,169.03,203.57,29.61,4206.5,377.25
2023-03-27,172.33,211.84,32.92,4322,383.25
2023-03-28,171.07,214.03,32.36,4320,381.5
2023-03-29,170.95,217.99,32.27,4342,385.45
2023-03-30,171.71,216.87,32.74,4382.5,386.15
2023-03-31,169.83,216.6,31.65,4352.5,380.9
2023-04-01,169.83,216.6,31.65,4352.5,380.9
2023-04-02,169.83,216.6,31.65,4352.5,380.9
2023-04-03,170.38,216.09,32.03,4473.5,390.9
2023-04-04,172.55,214.83,32.16,4510.5,390
2023-04-05,173.86,216.15,32.27,4540,389.7
2023-04-06,171.6,214.25,32.39,4585,389.8
2023-04-07,173.09,216.27,32.79,4637,391.7
2023-04-08,173.09,216.27,32.79,4637,391.7
2023-04-09,173.09,216.27,32.79,4637,391.7
2023-04-10,174.54,222.21,34.84,4650.5,393.5
2023-04-11,177.18,218.6,34.08,4620,388.35
2023-04-12,178.75,219.22,34.49,4670,390.9
2023-04-13,178.73,219.85,34.3,4612.5,390.1
2023-04-14,179.5,221.87,34.65,4618,392.4
2023-04-15,179.5,221.87,34.65,4618,392.4
2023-04-16,179.5,221.87,34.65,4618,392.4
2023-04-17,181.99,228.1,36.26,4640,395.85
2023-04-18,184.39,232.66,36.36,4599.5,397
2023-04-19,182.01,232.95,37.45,4539.5,396.1
2023-04-20,181.74,236.28,39.21,4746,396.5
2023-04-21,181.72,235.17,38.97,4729.5,398.75
2023-04-22,181.72,235.17,38.97,4729.5,398.75
2023-04-23,181.72,235.17,38.97,4729.5,398.75
2023-04-24,181.56,235.1,38.9,4710.5,400.4
2023-04-25,178.93,235.3,38.02,4689,396.45
2023-04-26,178.38,235.21,39.25,4659,395.75
2023-04-27,183.95,240.38,40.05,4700,398.25
2023-04-28,181.13,240.38,40.24,4674.5,393.8
2023-04-29,181.13,240.38,40.24,4674.5,393.8
2023-04-30,181.13,240.38,40.24,4674.5,393.8
2023-05-01,181.13,240.38,40.24,4674.5,393.8
2023-05-02,177.97,242.62,39.59,4581,390
2023-05-03,172.87,235.77,38.02,4508.5,378
2023-05-04,173.66,238.89,37.65,4547.5,379.95
2023-05-05,172.09,237.7,37.12,4509,378.65
2023-05-06,172.09,237.7,37.12,4509,378.65
2023-05-07,172.09,237.7,37.12,4509,378.65
2023-05-08,170.84,238.27,36.15,4564.5,381.1
2023-05-09,170.84,238.27,36.15,4564.5,381.1
2023-05-10,175.53,227.06,38.26,4716,392.1
2023-05-11,174.13,229.32,37.6,4788.5,391.65
2023-05-12,173.95,229.29,38.24,4819,398.95
2023-05-13,173.95,229.29,38.24,4819,398.95
2023-05-14,173.95,229.29,38.24,4819,398.95
2023-05-15,179.04,231.7,39.17,5045.5,407.85
2023-05-16,177.05,230.62,38.8,5086,410.75
2023-05-17,176.3,230.55,38.97,5097,414.8
2023-05-18,175.26,231.7,38.55,5075,414.1
2023-05-19,174.43,231.27,38.88,5078.5,413.65
2023-05-20,174.43,231.27,38.88,5078.5,413.65
2023-05-21,174.43,231.27,38.88,5078.5,413.65
2023-05-22,172.47,231,39.35,5090,424.5
2023-05-23,166.59,236.43,39.09,5173,424.8
2023-05-24,162.96,246.06,39.51,5192,436
2023-05-25,162.3,243.76,39.98,5203.5,430.15
2023-05-26,164.48,248.1,40.15,5296.5,432.9
2023-05-27,164.48,248.1,40.15,5296.5,432.9
2023-05-28,164.48,248.1,40.15,5296.5,432.9
2023-05-29,163.6,251.18,40.53,5538.5,440.45
2023-05-30,161.9,244.65,39.91,5530,434.5
2023-05-31,162.94,246.17,40.06,5569,450.1
2023-06-01,161.55,241.66,39.3,5684,451.5
2023-06-02,162.58,243.95,40,5383,458.95
2023-06-03,162.58,243.95,40,5383,458.95
2023-06-04,162.58,243.95,40,5383,458.95
2023-06-05,162.47,237.12,39.2,5166.5,458.6
2023-06-06,163.16,240.91,39.2,5149.5,462.1
2023-06-07,164.65,241.25,39.49,5101,459.85
2023-06-08,166.18,241.77,39.48,5065,458.15
2023-06-09,165.58,240.4,40.06,5077,463.5
2023-06-10,165.58,240.4,40.06,5077,463.5
2023-06-11,165.58,240.4,40.06,5077,463.5
2023-06-12,165.58,240.4,40.06,5077,463.5
2023-06-13,168.43,244.33,40.67,5264,479.85
2023-06-14,167.88,244.6,41.18,5246,478.4
2023-06-15,171.86,245.18,43.25,5302.5,481.75
2023-06-16,169.87,243.87,43.38,5260.5,480.4
2023-06-17,169.87,243.87,43.38,5260.5,480.4
2023-06-18,169.87,243.87,43.38,5260.5,480.4
2023-06-19,170.19,242.28,43.26,5194,485.85
2023-06-20,169.64,241.74,42.81,5150.5,483.4
2023-06-21,170.2,242.2,43.16,5125,481.35
2023-06-22,168.41,240.66,42.05,5137,475.45
2023-06-23,165.8,235.67,40.71,5030,467.55
2023-06-24,165.8,235.67,40.71,5030,467.55
2023-06-25,165.8,235.67,40.71,5030,467.55
2023-06-26,166.91,238.4,41.42,5048.5,474.4
2023-06-27,166.45,241.21,42.3,5138,475.85
2023-06-28,168.05,239.67,42.19,5108,477.05
2023-06-29,167.88,239.99,43.01,5124,482.1
2023-06-30,166.86,239.61,42.7,5079,482.35
2023-07-01,166.86,239.61,42.7,5079,482.35
2023-07-02,166.86,239.61,42.7,5079,482.35
2023-07-03,166.82,243.33,42.2,5095.5,478.05
2023-07-04,165.5,240.7,41.31,5209,473.4
2023-07-05,165.71,240.95,41.89,5298.5,473.9
2023-07-06,166.36,240.96,41.44,5347,476.75
2023-07-07,166.34,243.67,41.43,5439.5,482.4
2023-07-08,166.34,243.67,41.43,5439.5,482.4
2023-07-09,166.34,243.67,41.43,5439.5,482.4
2023-07-10,167.59,249.4,42.09,5436,477.45
2023-07-11,168.85,247.99,41.85,5439,478.8
2023-07-12,170.3,247.52,42.12,5500,487.05
2023-07-13,168.96,246.19,42.39,5498,488.4
2023-07-14,169.7,246.45,42.39,5514,487.65
2023-07-15,169.7,246.45,42.39,5514,487.65
2023-07-16,169.7,246.45,42.39,5514,487.65
2023-07-17,170.63,245.39,42.58,5503,489.3
2023-07-18,174.89,246.77,44.36,5537.5,490.15
2023-07-19,173.04,245.85,43.79,5518,485.95
2023-07-20,169.92,242.7,43.86,5394,475.1
2023-07-21,171.19,244.13,44.2,5505,483.2
2023-07-22,171.19,244.13,44.2,5505,483.2
2023-07-23,171.19,244.13,44.2,5505,483.2
2023-07-24,171.98,244.87,44.42,5545.5,481.6
2023-07-25,171.86,247.2,44.93,5633.5,489.15
2023-07-26,171.35,247.05,44.72,5626,486.9
2023-07-27,172,247.95,44.89,5668,493.75
2023-07-28,171.44,249.25,44.84,5896,500.65
2023-07-29,171.44,249.25,44.84,5896,500.65
2023-07-30,171.44,249.25,44.84,5896,500.65
2023-07-31,174.33,267.4,45.63,5938,508.75
2023-08-01,173.21,268.5,45.35,6008,516.7
2023-08-02,174.07,268.57,45.26,6069.5,522.95
2023-08-03,177.1,269.11,45.47,6155,526.7
2023-08-04,173.46,264.12,45.29,6103,521.95
2023-08-05,173.46,264.12,45.29,6103,521.95
2023-08-06,173.46,264.12,45.29,6103,521.95
2023-08-07,172.52,261.92,45.22,6048.5,524.6
2023-08-08,172.71,264.62,45.38,6124.5,527.9
2023-08-09,174.51,263.91,45.25,6171.5,533.2
2023-08-10,176.65,266.91,45.47,6252,535.2
2023-08-11,176.35,266.23,45.84,6284.5,549
2023-08-12,176.35,266.23,45.84,6284.5,549
2023-08-13,176.35,266.23,45.84,6284.5,549
2023-08-14,177.09,260.45,45.09,6127.5,539.75
2023-08-15,176.16,260.42,45.13,6131.5,546.3
2023-08-16,174.14,256.02,44.03,6094.5,532.95
2023-08-17,174.14,258.5,44.7,6162,544.45
2023-08-18,175.48,261.14,44.91,6277.5,548.2
2023-08-19,175.48,261.14,44.91,6277.5,548.2
2023-08-20,175.48,261.14,44.91,6277.5,548.2
2023-08-21,176.36,261.15,44.83,6265.5,547.45
2023-08-22,176.48,261.45,44.94,6606.5,549.5
2023-08-23,173.65,256.4,44.14,6412.5,534.5
2023-08-24,174.97,259.63,44.47,6561.5,539.8
2023-08-25,174.7,260.5,44.34,6566,538.85
2023-08-26,174.7,260.5,44.34,6566,538.85
2023-08-27,174.7,260.5,44.34,6566,538.85
2023-08-28,176.2,266.93,44.78,6662,545.55
2023-08-29,178.69,265.68,44.38,6779.5,558.3
2023-08-30,177.47,264.7,44.12,6837,556.9
2023-08-31,177.99,264.85,44.02,6830,556.15
2023-09-01,178.22,265,44.01,6819,559.15
2023-09-02,178.22,265,44.01,6819,559.15
2023-09-03,178.22,265,44.01,6819,559.15
2023-09-04,181.11,267.39,44.14,6850,567.25
2023-09-05,182.48,264.75,44.04,6916,574.4
2023-09-06,180.96,263.5,43.75,6867.5,578.8
2023-09-07,177.64,258.79,42.54,6666.5,564.6
2023-09-08,175.95,255.68,42.4,6625,557.95
2023-09-09,175.95,255.68,42.4,6625,557.95
2023-09-10,175.95,255.68,42.4,6625,557.95
2023-09-11,174.64,256.25,41.73,6456,549.1
2023-09-12,177.62,262.4,42.53,6729,562
2023-09-13,174.94,258.18,41.87,6610,555.15
2023-09-14,173.52,260,41.3,6519,556.3
2023-09-15,173.79,260.83,41.63,6553,562.8
2023-09-16,173.79,260.83,41.63,6553,562.8
2023-09-17,173.79,260.83,41.63,6553,562.8
2023-09-18,172.8,259.07,41.52,6526,557.1
2023-09-19,168.93,252.72,40.25,6344,544
2023-09-20,169.11,253.77,40.14,6423,529.35
2023-09-21,165.85,250.16,40.23,6379,508
2023-09-22,166.7,251.99,41,6495,513.9
2023-09-23,166.7,251.99,41,6495,513.9
2023-09-24,166.7,251.99,41,6495,513.9
2023-09-25,165.87,252.65,40.21,6449,520.65
2023-09-26,165.36,255.87,40.29,6386,517.85
2023-09-27,165.53,256.1,41.72,6490,529.95
2023-09-28,169.58,257.67,41.43,6645.5,535.7
2023-09-29,167.09,260.72,41.5,6677,537
2023-09-30,167.09,260.72,41.5,6677,537
2023-10-01,167.09,260.72,41.5,6677,537
2023-10-02,166.08,258.98,40.81,6720,535.55
2023-10-03,166.75,259.65,40.98,6754.5,538.9
2023-10-04,165.4,259.53,40.75,6660.5,533.95
2023-10-05,166.06,259.38,40.45,6721.5,534.7
2023-10-06,166.59,262.93,40.63,6797,534.2
2023-10-07,166.59,262.93,40.63,6797,534.2
2023-10-08,166.59,262.93,40.63,6797,534.2
2023-10-09,167.06,265.25,40.56,6863.5,552.5
2023-10-10,168.03,263,40.74,6853.5,549
2023-10-11,167.89,260.21,40.36,6890.5,540.35
2023-10-12,169.5,264.5,40.4,7120,546.05
2023-10-13,170.2,263.51,40.45,7244,561.85
2023-10-14,170.2,263.51,40.45,7244,561.85
2023-10-15,170.2,263.51,40.45,7244,561.85
2023-10-16,172.55,268.15,41.34,7335,568.65
2023-10-17,171.97,270,41.13,7384.5,573.05
2023-10-18,170.18,267.9,40.83,7488,586.8
2023-10-19,170.38,268.65,40.88,7486,595.25
2023-10-20,171.39,269.8,40.93,7491.5,602.9
2023-10-21,171.39,269.8,40.93,7491.5,602.9
2023-10-22,171.39,269.8,40.93,7491.5,602.9
2023-10-23,170.39,270.1,40.94,7462.5,593.3
2023-10-24,170.19,271.27,40.79,7444,586.2
2023-10-25,169.62,273.73,40.87,7437.5,590.5
2023-10-26,168.45,269.9,39.98,7228.5,583
2023-10-27,167.26,269.7,40.26,7318,594.6
2023-10-28,167.26,269.7,40.26,7318,594.6
2023-10-29,167.26,269.7,40.26,7318,594.6
2023-10-30,167.16,269.89,39.89,7248,587.2
2023-10-31,167.88,268.35,39.35,7150.5,574.55
2023-11-01,170.08,269.68,39.25,7240,579.5
2023-11-02,168.18,269.06,39.25,7253.5,586.25
2023-11-03,169.19,268.54,38.97,7238,581.5
2023-11-04,169.19,268.54,38.97,7238,581.5
2023-11-05,169.19,268.54,38.97,7238,581.5
2023-11-06,169.48,273.42,39.64,7376,588.95
2023-11-07,168.53,273.31,40.1,7333.5,583.95
2023-11-08,168.49,278.15,39.93,7295,581.65
2023-11-09,168.16,276.65,39.39,7260,583.1
2023-11-10,168.25,280.19,39.19,7288.5,598.3
2023-11-11,168.25,280.19,39.19,7288.5,598.3
2023-11-12,168.25,280.19,39.19,7288.5,598.3
